line,time,score,numBroken,brokenInvariants,brokenSensors
=>551,33120000.000,0.000000,0,"[]","[]"
=>552,33180000.000,0.000000,0,"[]","[]"
=>553,33240000.000,0.000000,0,"[]","[]"
=>554,33300000.000,0.000000,0,"[]","[]"
=>555,33360000.000,0.000000,0,"[]","[]"
=>556,33420000.000,0.000000,0,"[]","[]"
=>557,33480000.000,0.000000,0,"[]","[]"
=>558,33540000.000,0.000000,0,"[]","[]"
=>559,33600000.000,0.000000,0,"[]","[]"
=>560,33660000.000,0.000000,0,"[]","[]"
=>561,33720000.000,0.000000,0,"[]","[]"
=>562,33780000.000,0.000000,0,"[]","[]"
=>563,33840000.000,0.000000,0,"[]","[]"
=>564,33900000.000,0.000000,0,"[]","[]"
=>565,33960000.000,0.000000,0,"[]","[]"
=>566,34020000.000,0.000000,0,"[]","[]"
=>567,34080000.000,0.000000,0,"[]","[]"
=>568,34140000.000,0.000000,0,"[]","[]"
=>569,34200000.000,0.000000,0,"[]","[]"
=>570,34260000.000,0.000000,0,"[]","[]"
=>571,34320000.000,0.000000,0,"[]","[]"
=>572,34380000.000,0.000000,0,"[]","[]"
=>573,34440000.000,0.000000,0,"[]","[]"
=>574,34500000.000,0.000000,0,"[]","[]"
=>575,34560000.000,0.000000,0,"[]","[]"
=>576,34620000.000,0.000000,0,"[]","[]"
=>577,34680000.000,0.000000,0,"[]","[]"
=>578,34740000.000,0.000000,0,"[]","[]"
=>579,34800000.000,0.000000,0,"[]","[]"
=>580,34860000.000,0.000000,0,"[]","[]"
=>581,34920000.000,0.000000,0,"[]","[]"
=>582,34980000.000,0.000000,0,"[]","[]"
=>583,35040000.000,0.000000,0,"[]","[]"
=>584,35100000.000,0.000000,0,"[]","[]"
=>585,35160000.000,0.000000,0,"[]","[]"
=>586,35220000.000,0.000000,0,"[]","[]"
=>587,35280000.000,0.000000,0,"[]","[]"
=>588,35340000.000,0.000000,0,"[]","[]"
=>589,35400000.000,0.000000,0,"[]","[]"
=>590,35460000.000,0.000000,0,"[]","[]"
=>591,35520000.000,0.000000,0,"[]","[]"
=>592,35580000.000,0.000000,0,"[]","[]"
=>593,35640000.000,0.000000,0,"[]","[]"
=>594,35700000.000,0.000000,0,"[]","[]"
=>595,35760000.000,0.000000,0,"[]","[]"
=>596,35820000.000,0.000000,0,"[]","[]"
=>597,35880000.000,0.000000,0,"[]","[]"
=>598,35940000.000,0.000000,0,"[]","[]"
=>599,36000000.000,0.000000,0,"[]","[]"
=>600,36060000.000,0.000000,0,"[]","[]"
=>601,36120000.000,0.000000,0,"[]","[]"
=>602,36180000.000,0.000000,0,"[]","[]"
=>603,36240000.000,0.000000,0,"[]","[]"
=>604,36300000.000,0.000000,0,"[]","[]"
=>605,36360000.000,0.000000,0,"[]","[]"
=>606,36420000.000,0.000000,0,"[]","[]"
=>607,36480000.000,0.000000,0,"[]","[]"
=>608,36540000.000,0.000000,0,"[]","[]"
=>609,36600000.000,0.000000,0,"[]","[]"
=>610,36660000.000,0.000000,0,"[]","[]"
=>611,36720000.000,0.000000,0,"[]","[]"
=>612,36780000.000,0.000000,0,"[]","[]"
=>613,36840000.000,0.000000,0,"[]","[]"
=>614,36900000.000,0.000000,0,"[]","[]"
=>615,36960000.000,0.000000,0,"[]","[]"
=>616,37020000.000,0.000000,0,"[]","[]"
=>617,37080000.000,0.000000,0,"[]","[]"
=>618,37140000.000,0.000000,0,"[]","[]"
=>619,37200000.000,0.000000,0,"[]","[]"
=>620,37260000.000,0.000000,0,"[]","[]"
=>621,37320000.000,0.000000,0,"[]","[]"
=>622,37380000.000,0.000000,0,"[]","[]"
=>623,37440000.000,0.000000,0,"[]","[]"
=>624,37500000.000,0.000000,0,"[]","[]"
=>625,37560000.000,0.000000,0,"[]","[]"
=>626,37620000.000,0.000000,0,"[]","[]"
=>627,37680000.000,0.000000,0,"[]","[]"
=>628,37740000.000,0.000000,0,"[]","[]"
=>629,37800000.000,0.000000,0,"[]","[]"
=>630,37860000.000,0.000000,0,"[]","[]"
=>631,37920000.000,0.000000,0,"[]","[]"
=>632,37980000.000,0.000000,0,"[]","[]"
=>633,38040000.000,0.000000,0,"[]","[]"
=>634,38100000.000,0.000000,0,"[]","[]"
=>635,38160000.000,0.000000,0,"[]","[]"
=>636,38220000.000,0.000000,0,"[]","[]"
=>637,38280000.000,0.000000,0,"[]","[]"
=>638,38340000.000,0.000000,0,"[]","[]"
=>639,38400000.000,0.000000,0,"[]","[]"
=>640,38460000.000,0.000000,0,"[]","[]"
=>641,38520000.000,0.000000,0,"[]","[]"
=>642,38580000.000,0.000000,0,"[]","[]"
=>643,38640000.000,0.000000,0,"[]","[]"
=>644,38700000.000,0.000000,0,"[]","[]"
=>645,38760000.000,0.000000,0,"[]","[]"
=>646,38820000.000,0.000000,0,"[]","[]"
=>647,38880000.000,0.000000,0,"[]","[]"
=>648,38940000.000,0.000000,0,"[]","[]"
=>649,39000000.000,0.000000,0,"[]","[]"
=>650,39060000.000,0.000000,0,"[]","[]"
=>651,39120000.000,0.000000,0,"[]","[]"
=>652,39180000.000,0.000000,0,"[]","[]"
=>653,39240000.000,0.000000,0,"[]","[]"
=>654,39300000.000,0.000000,0,"[]","[]"
=>655,39360000.000,0.000000,0,"[]","[]"
=>656,39420000.000,0.000000,0,"[]","[]"
=>657,39480000.000,0.000000,0,"[]","[]"
=>658,39540000.000,0.000000,0,"[]","[]"
=>659,39600000.000,0.000000,0,"[]","[]"
=>660,39660000.000,0.000000,0,"[]","[]"
=>661,39720000.000,0.000000,0,"[]","[]"
=>662,39780000.000,0.000000,0,"[]","[]"
=>663,39840000.000,0.000000,0,"[]","[]"
=>664,39900000.000,0.000000,0,"[]","[]"
=>665,39960000.000,0.000000,0,"[]","[]"
=>666,40020000.000,0.000000,0,"[]","[]"
=>667,40080000.000,0.000000,0,"[]","[]"
=>668,40140000.000,0.000000,0,"[]","[]"
=>669,40200000.000,0.000000,0,"[]","[]"
=>670,40260000.000,0.000000,0,"[]","[]"
=>671,40320000.000,0.000000,0,"[]","[]"
=>672,40380000.000,0.000000,0,"[]","[]"
=>673,40440000.000,0.000000,0,"[]","[]"
=>674,40500000.000,0.000000,0,"[]","[]"
=>675,40560000.000,0.000000,0,"[]","[]"
=>676,40620000.000,0.000000,0,"[]","[]"
=>677,40680000.000,0.000000,0,"[]","[]"
=>678,40740000.000,0.000000,0,"[]","[]"
=>679,40800000.000,0.000000,0,"[]","[]"
=>680,40860000.000,0.000000,0,"[]","[]"
=>681,40920000.000,0.000000,0,"[]","[]"
=>682,40980000.000,0.000000,0,"[]","[]"
=>683,41040000.000,0.000000,0,"[]","[]"
=>684,41100000.000,0.000000,0,"[]","[]"
=>685,41160000.000,0.000000,0,"[]","[]"
=>686,41220000.000,0.000000,0,"[]","[]"
=>687,41280000.000,0.000000,0,"[]","[]"
=>688,41340000.000,0.000000,0,"[]","[]"
=>689,41400000.000,0.000000,0,"[]","[]"
=>690,41460000.000,0.000000,0,"[]","[]"
=>691,41520000.000,0.000000,0,"[]","[]"
=>692,41580000.000,0.000000,0,"[]","[]"
=>693,41640000.000,0.000000,0,"[]","[]"
=>694,41700000.000,0.000000,0,"[]","[]"
=>695,41760000.000,0.000000,0,"[]","[]"
=>696,41820000.000,0.000000,0,"[]","[]"
=>697,41880000.000,0.000000,0,"[]","[]"
=>698,41940000.000,0.000000,0,"[]","[]"
=>699,42000000.000,0.000000,0,"[]","[]"
=>700,42060000.000,0.000000,0,"[]","[]"
=>701,42120000.000,0.000000,0,"[]","[]"
=>702,42180000.000,0.000000,0,"[]","[]"
=>703,42240000.000,0.000000,0,"[]","[]"
=>704,42300000.000,0.000000,0,"[]","[]"
=>705,42360000.000,0.000000,0,"[]","[]"
=>706,42420000.000,0.000000,0,"[]","[]"
=>707,42480000.000,0.000000,0,"[]","[]"
=>708,42540000.000,0.000000,0,"[]","[]"
=>709,42600000.000,0.000000,0,"[]","[]"
=>710,42660000.000,0.000000,0,"[]","[]"
=>711,42720000.000,0.000000,0,"[]","[]"
=>712,42780000.000,0.000000,0,"[]","[]"
=>713,42840000.000,0.000000,0,"[]","[]"
=>714,42900000.000,0.000000,0,"[]","[]"
=>715,42960000.000,0.000000,0,"[]","[]"
=>716,43020000.000,0.000000,0,"[]","[]"
=>717,43080000.000,0.000000,0,"[]","[]"
=>718,43140000.000,0.000000,0,"[]","[]"
=>719,43200000.000,0.000000,0,"[]","[]"
=>720,43260000.000,0.000000,0,"[]","[]"
=>721,43320000.000,0.000000,0,"[]","[]"
=>722,43380000.000,0.000000,0,"[]","[]"
=>723,43440000.000,0.000000,0,"[]","[]"
=>724,43500000.000,0.000000,0,"[]","[]"
=>725,43560000.000,0.000000,0,"[]","[]"
=>726,43620000.000,0.000000,0,"[]","[]"
=>727,43680000.000,0.000000,0,"[]","[]"
=>728,43740000.000,0.000000,0,"[]","[]"
=>729,43800000.000,0.000000,0,"[]","[]"
=>730,43860000.000,0.000000,0,"[]","[]"
=>731,43920000.000,0.000000,0,"[]","[]"
=>732,43980000.000,0.000000,0,"[]","[]"
=>733,44040000.000,0.000000,0,"[]","[]"
=>734,44100000.000,0.000000,0,"[]","[]"
=>735,44160000.000,0.000000,0,"[]","[]"
=>736,44220000.000,0.000000,0,"[]","[]"
=>737,44280000.000,0.000000,0,"[]","[]"
=>738,44340000.000,0.000000,0,"[]","[]"
=>739,44400000.000,0.000000,0,"[]","[]"
=>740,44460000.000,0.000000,0,"[]","[]"
=>741,44520000.000,0.000000,0,"[]","[]"
=>742,44580000.000,0.000000,0,"[]","[]"
=>743,44640000.000,0.000000,0,"[]","[]"
=>744,44700000.000,0.000000,0,"[]","[]"
=>745,44760000.000,0.000000,0,"[]","[]"
=>746,44820000.000,0.000000,0,"[]","[]"
=>747,44880000.000,0.000000,0,"[]","[]"
=>748,44940000.000,0.000000,0,"[]","[]"
=>749,45000000.000,0.000000,0,"[]","[]"
=>750,45060000.000,0.000000,0,"[]","[]"
=>751,45120000.000,0.000000,0,"[]","[]"
=>752,45180000.000,0.000000,0,"[]","[]"
=>753,45240000.000,0.000000,0,"[]","[]"
=>754,45300000.000,0.000000,0,"[]","[]"
=>755,45360000.000,0.000000,0,"[]","[]"
=>756,45420000.000,0.000000,0,"[]","[]"
=>757,45480000.000,0.000000,0,"[]","[]"
=>758,45540000.000,0.000000,0,"[]","[]"
=>759,45600000.000,0.000000,0,"[]","[]"
=>760,45660000.000,0.000000,0,"[]","[]"
=>761,45720000.000,0.000000,0,"[]","[]"
=>762,45780000.000,0.000000,0,"[]","[]"
=>763,45840000.000,0.000000,0,"[]","[]"
=>764,45900000.000,0.000000,0,"[]","[]"
=>765,45960000.000,0.000000,0,"[]","[]"
=>766,46020000.000,0.000000,0,"[]","[]"
=>767,46080000.000,0.000000,0,"[]","[]"
=>768,46140000.000,0.000000,0,"[]","[]"
=>769,46200000.000,0.000000,0,"[]","[]"
=>770,46260000.000,0.000000,0,"[]","[]"
=>771,46320000.000,0.000000,0,"[]","[]"
=>772,46380000.000,0.000000,0,"[]","[]"
=>773,46440000.000,0.000000,0,"[]","[]"
=>774,46500000.000,0.000000,0,"[]","[]"
=>775,46560000.000,0.000000,0,"[]","[]"
=>776,46620000.000,0.000000,0,"[]","[]"
=>777,46680000.000,0.000000,0,"[]","[]"
=>778,46740000.000,0.000000,0,"[]","[]"
=>779,46800000.000,0.000000,0,"[]","[]"
=>780,46860000.000,0.000000,0,"[]","[]"
=>781,46920000.000,0.000000,0,"[]","[]"
=>782,46980000.000,0.000000,0,"[]","[]"
=>783,47040000.000,0.000000,0,"[]","[]"
=>784,47100000.000,0.000000,0,"[]","[]"
=>785,47160000.000,0.000000,0,"[]","[]"
=>786,47220000.000,0.000000,0,"[]","[]"
=>787,47280000.000,0.000000,0,"[]","[]"
=>788,47340000.000,0.000000,0,"[]","[]"
=>789,47400000.000,0.000000,0,"[]","[]"
=>790,47460000.000,0.000000,0,"[]","[]"
=>791,47520000.000,0.000000,0,"[]","[]"
=>792,47580000.000,0.000000,0,"[]","[]"
=>793,47640000.000,0.000000,0,"[]","[]"
=>794,47700000.000,0.000000,0,"[]","[]"
=>795,47760000.000,0.000000,0,"[]","[]"
=>796,47820000.000,0.000000,0,"[]","[]"
=>797,47880000.000,0.000000,0,"[]","[]"
=>798,47940000.000,0.000000,0,"[]","[]"
=>799,48000000.000,0.000000,0,"[]","[]"
=>800,48060000.000,0.000000,0,"[]","[]"
=>801,48120000.000,0.000000,0,"[]","[]"
=>802,48180000.000,0.000000,0,"[]","[]"
=>803,48240000.000,0.000000,0,"[]","[]"
=>804,48300000.000,0.000000,0,"[]","[]"
=>805,48360000.000,0.000000,0,"[]","[]"
=>806,48420000.000,0.000000,0,"[]","[]"
=>807,48480000.000,0.000000,0,"[]","[]"
=>808,48540000.000,0.000000,0,"[]","[]"
=>809,48600000.000,0.000000,0,"[]","[]"
=>810,48660000.000,0.000000,0,"[]","[]"
=>811,48720000.000,0.000000,0,"[]","[]"
=>812,48780000.000,0.000000,0,"[]","[]"
=>813,48840000.000,0.000000,0,"[]","[]"
=>814,48900000.000,0.000000,0,"[]","[]"
=>815,48960000.000,0.000000,0,"[]","[]"
=>816,49020000.000,0.000000,0,"[]","[]"
=>817,49080000.000,0.000000,0,"[]","[]"
=>818,49140000.000,0.000000,0,"[]","[]"
=>819,49200000.000,0.000000,0,"[]","[]"
=>820,49260000.000,0.000000,0,"[]","[]"
=>821,49320000.000,0.000000,0,"[]","[]"
=>822,49380000.000,0.000000,0,"[]","[]"
=>823,49440000.000,0.000000,0,"[]","[]"
=>824,49500000.000,0.000000,0,"[]","[]"
=>825,49560000.000,0.000000,0,"[]","[]"
=>826,49620000.000,0.000000,0,"[]","[]"
=>827,49680000.000,0.000000,0,"[]","[]"
=>828,49740000.000,0.000000,0,"[]","[]"
=>829,49800000.000,0.000000,0,"[]","[]"
=>830,49860000.000,0.000000,0,"[]","[]"
=>831,49920000.000,0.000000,0,"[]","[]"
=>832,49980000.000,0.000000,0,"[]","[]"
=>833,50040000.000,0.000000,0,"[]","[]"
=>834,50100000.000,0.000000,0,"[]","[]"
=>835,50160000.000,0.000000,0,"[]","[]"
=>836,50220000.000,0.000000,0,"[]","[]"
=>837,50280000.000,0.000000,0,"[]","[]"
=>838,50340000.000,0.000000,0,"[]","[]"
=>839,50400000.000,0.000000,0,"[]","[]"
=>840,50460000.000,0.000000,0,"[]","[]"
=>841,50520000.000,0.000000,0,"[]","[]"
=>842,50580000.000,0.000000,0,"[]","[]"
=>843,50640000.000,0.000000,0,"[]","[]"
=>844,50700000.000,0.000000,0,"[]","[]"
=>845,50760000.000,0.000000,0,"[]","[]"
=>846,50820000.000,0.000000,0,"[]","[]"
=>847,50880000.000,0.000000,0,"[]","[]"
=>848,50940000.000,0.000000,0,"[]","[]"
=>849,51000000.000,0.000000,0,"[]","[]"
=>850,51060000.000,0.000000,0,"[]","[]"
=>851,51120000.000,0.000000,0,"[]","[]"
=>852,51180000.000,0.000000,0,"[]","[]"
=>853,51240000.000,0.000000,0,"[]","[]"
=>854,51300000.000,0.000000,0,"[]","[]"
=>855,51360000.000,0.000000,0,"[]","[]"
=>856,51420000.000,0.000000,0,"[]","[]"
=>857,51480000.000,0.000000,0,"[]","[]"
=>858,51540000.000,0.000000,0,"[]","[]"
=>859,51600000.000,0.000000,0,"[]","[]"
=>860,51660000.000,0.000000,0,"[]","[]"
=>861,51720000.000,0.000000,0,"[]","[]"
=>862,51780000.000,0.000000,0,"[]","[]"
=>863,51840000.000,0.000000,0,"[]","[]"
=>864,51900000.000,0.000000,0,"[]","[]"
=>865,51960000.000,0.000000,0,"[]","[]"
=>866,52020000.000,0.000000,0,"[]","[]"
=>867,52080000.000,0.000000,0,"[]","[]"
=>868,52140000.000,0.000000,0,"[]","[]"
=>869,52200000.000,0.000000,0,"[]","[]"
=>870,52260000.000,0.000000,0,"[]","[]"
=>871,52320000.000,0.000000,0,"[]","[]"
=>872,52380000.000,0.000000,0,"[]","[]"
=>873,52440000.000,0.000000,0,"[]","[]"
=>874,52500000.000,0.000000,0,"[]","[]"
=>875,52560000.000,0.000000,0,"[]","[]"
=>876,52620000.000,0.000000,0,"[]","[]"
=>877,52680000.000,0.000000,0,"[]","[]"
=>878,52740000.000,0.000000,0,"[]","[]"
=>879,52800000.000,0.000000,0,"[]","[]"
=>880,52860000.000,0.000000,0,"[]","[]"
=>881,52920000.000,0.000000,0,"[]","[]"
=>882,52980000.000,0.000000,0,"[]","[]"
=>883,53040000.000,0.000000,0,"[]","[]"
=>884,53100000.000,0.000000,0,"[]","[]"
=>885,53160000.000,0.000000,0,"[]","[]"
=>886,53220000.000,0.000000,0,"[]","[]"
=>887,53280000.000,0.000000,0,"[]","[]"
=>888,53340000.000,0.000000,0,"[]","[]"
=>889,53400000.000,0.000000,0,"[]","[]"
=>890,53460000.000,0.000000,0,"[]","[]"
=>891,53520000.000,0.000000,0,"[]","[]"
=>892,53580000.000,0.000000,0,"[]","[]"
=>893,53640000.000,0.000000,0,"[]","[]"
=>894,53700000.000,0.000000,0,"[]","[]"
=>895,53760000.000,0.000000,0,"[]","[]"
=>896,53820000.000,0.000000,0,"[]","[]"
=>897,53880000.000,0.000000,0,"[]","[]"
=>898,53940000.000,0.000000,0,"[]","[]"
=>899,54000000.000,0.000000,0,"[]","[]"
=>900,54060000.000,0.000000,0,"[]","[]"
=>901,54120000.000,0.000000,0,"[]","[]"
=>902,54180000.000,0.000000,0,"[]","[]"
=>903,54240000.000,0.000000,0,"[]","[]"
=>904,54300000.000,0.000000,0,"[]","[]"
=>905,54360000.000,0.000000,0,"[]","[]"
=>906,54420000.000,0.000000,0,"[]","[]"
=>907,54480000.000,0.000000,0,"[]","[]"
=>908,54540000.000,0.000000,0,"[]","[]"
=>909,54600000.000,0.000000,0,"[]","[]"
=>910,54660000.000,0.000000,0,"[]","[]"
=>911,54720000.000,0.000000,0,"[]","[]"
=>912,54780000.000,0.000000,0,"[]","[]"
=>913,54840000.000,0.000000,0,"[]","[]"
=>914,54900000.000,0.000000,0,"[]","[]"
=>915,54960000.000,0.000000,0,"[]","[]"
=>916,55020000.000,0.000000,0,"[]","[]"
=>917,55080000.000,0.000000,0,"[]","[]"
=>918,55140000.000,0.000000,0,"[]","[]"
=>919,55200000.000,0.000000,0,"[]","[]"
=>920,55260000.000,0.000000,0,"[]","[]"
=>921,55320000.000,0.000000,0,"[]","[]"
=>922,55380000.000,0.000000,0,"[]","[]"
=>923,55440000.000,0.000000,0,"[]","[]"
=>924,55500000.000,0.000000,0,"[]","[]"
=>925,55560000.000,0.000000,0,"[]","[]"
=>926,55620000.000,0.000000,0,"[]","[]"
=>927,55680000.000,0.000000,0,"[]","[]"
=>928,55740000.000,0.000000,0,"[]","[]"
=>929,55800000.000,0.000000,0,"[]","[]"
=>930,55860000.000,0.000000,0,"[]","[]"
=>931,55920000.000,0.000000,0,"[]","[]"
=>932,55980000.000,0.000000,0,"[]","[]"
=>933,56040000.000,0.000000,0,"[]","[]"
=>934,56100000.000,0.000000,0,"[]","[]"
=>935,56160000.000,0.000000,0,"[]","[]"
=>936,56220000.000,0.000000,0,"[]","[]"
=>937,56280000.000,0.000000,0,"[]","[]"
=>938,56340000.000,0.000000,0,"[]","[]"
=>939,56400000.000,0.000000,0,"[]","[]"
=>940,56460000.000,0.000000,0,"[]","[]"
=>941,56520000.000,0.000000,0,"[]","[]"
=>942,56580000.000,0.000000,0,"[]","[]"
=>943,56640000.000,0.000000,0,"[]","[]"
=>944,56700000.000,0.000000,0,"[]","[]"
=>945,56760000.000,0.000000,0,"[]","[]"
=>946,56820000.000,0.000000,0,"[]","[]"
=>947,56880000.000,0.000000,0,"[]","[]"
=>948,56940000.000,0.000000,0,"[]","[]"
=>949,57000000.000,0.000000,0,"[]","[]"
=>950,57060000.000,0.000000,0,"[]","[]"
=>951,57120000.000,0.000000,0,"[]","[]"
=>952,57180000.000,0.000000,0,"[]","[]"
=>953,57240000.000,0.000000,0,"[]","[]"
=>954,57300000.000,0.000000,0,"[]","[]"
=>955,57360000.000,0.000000,0,"[]","[]"
=>956,57420000.000,0.000000,0,"[]","[]"
=>957,57480000.000,0.000000,0,"[]","[]"
=>958,57540000.000,0.000000,0,"[]","[]"
=>959,57600000.000,0.000000,0,"[]","[]"
=>960,57660000.000,0.000000,0,"[]","[]"
=>961,57720000.000,0.000000,0,"[]","[]"
=>962,57780000.000,0.000000,0,"[]","[]"
=>963,57840000.000,0.000000,0,"[]","[]"
=>964,57900000.000,0.000000,0,"[]","[]"
=>965,57960000.000,0.000000,0,"[]","[]"
=>966,58020000.000,0.000000,0,"[]","[]"
=>967,58080000.000,0.000000,0,"[]","[]"
=>968,58140000.000,0.000000,0,"[]","[]"
=>969,58200000.000,0.000000,0,"[]","[]"
=>970,58260000.000,0.000000,0,"[]","[]"
=>971,58320000.000,0.000000,0,"[]","[]"
=>972,58380000.000,0.000000,0,"[]","[]"
=>973,58440000.000,0.000000,0,"[]","[]"
=>974,58500000.000,0.000000,0,"[]","[]"
=>975,58560000.000,0.000000,0,"[]","[]"
=>976,58620000.000,0.000000,0,"[]","[]"
=>977,58680000.000,0.000000,0,"[]","[]"
=>978,58740000.000,0.000000,0,"[]","[]"
=>979,58800000.000,0.000000,0,"[]","[]"
=>980,58860000.000,0.000000,0,"[]","[]"
=>981,58920000.000,0.000000,0,"[]","[]"
=>982,58980000.000,0.000000,0,"[]","[]"
=>983,59040000.000,0.000000,0,"[]","[]"
=>984,59100000.000,0.000000,0,"[]","[]"
=>985,59160000.000,0.000000,0,"[]","[]"
=>986,59220000.000,0.000000,0,"[]","[]"
=>987,59280000.000,0.000000,0,"[]","[]"
=>988,59340000.000,0.000000,0,"[]","[]"
=>989,59400000.000,0.000000,0,"[]","[]"
=>990,59460000.000,0.000000,0,"[]","[]"
=>991,59520000.000,0.000000,0,"[]","[]"
=>992,59580000.000,0.000000,0,"[]","[]"
=>993,59640000.000,0.000000,0,"[]","[]"
=>994,59700000.000,0.000000,0,"[]","[]"
=>995,59760000.000,0.000000,0,"[]","[]"
=>996,59820000.000,0.000000,0,"[]","[]"
=>997,59880000.000,0.000000,0,"[]","[]"
=>998,59940000.000,0.000000,0,"[]","[]"
=>999,60000000.000,0.000000,0,"[]","[]"
=>1000,60060000.000,0.000000,0,"[]","[]"
=>1001,60120000.000,0.000000,0,"[]","[]"
=>1002,60180000.000,0.000000,0,"[]","[]"
=>1003,60240000.000,0.000000,0,"[]","[]"
=>1004,60300000.000,0.000000,0,"[]","[]"
=>1005,60360000.000,0.000000,0,"[]","[]"
=>1006,60420000.000,0.000000,0,"[]","[]"
=>1007,60480000.000,0.000000,0,"[]","[]"
=>1008,60540000.000,0.000000,0,"[]","[]"
=>1009,60600000.000,0.000000,0,"[]","[]"
=>1010,60660000.000,0.000000,0,"[]","[]"
=>1011,60720000.000,0.000000,0,"[]","[]"
=>1012,60780000.000,0.000000,0,"[]","[]"
=>1013,60840000.000,0.000000,0,"[]","[]"
=>1014,60900000.000,0.000000,0,"[]","[]"
=>1015,60960000.000,0.000000,0,"[]","[]"
=>1016,61020000.000,0.000000,0,"[]","[]"
=>1017,61080000.000,0.000000,0,"[]","[]"
=>1018,61140000.000,0.000000,0,"[]","[]"
=>1019,61200000.000,0.000000,0,"[]","[]"
=>1020,61260000.000,0.000000,0,"[]","[]"
=>1021,61320000.000,0.000000,0,"[]","[]"
=>1022,61380000.000,0.000000,0,"[]","[]"
=>1023,61440000.000,0.000000,0,"[]","[]"
=>1024,61500000.000,0.000000,0,"[]","[]"
=>1025,61560000.000,0.000000,0,"[]","[]"
=>1026,61620000.000,0.000000,0,"[]","[]"
=>1027,61680000.000,0.000000,0,"[]","[]"
=>1028,61740000.000,0.000000,0,"[]","[]"
=>1029,61800000.000,0.000000,0,"[]","[]"
=>1030,61860000.000,0.000000,0,"[]","[]"
=>1031,61920000.000,0.000000,0,"[]","[]"
=>1032,61980000.000,0.000000,0,"[]","[]"
=>1033,62040000.000,0.000000,0,"[]","[]"
=>1034,62100000.000,0.000000,0,"[]","[]"
=>1035,62160000.000,0.000000,0,"[]","[]"
=>1036,62220000.000,0.000000,0,"[]","[]"
=>1037,62280000.000,0.000000,0,"[]","[]"
=>1038,62340000.000,0.000000,0,"[]","[]"
=>1039,62400000.000,0.000000,0,"[]","[]"
=>1040,62460000.000,0.000000,0,"[]","[]"
=>1041,62520000.000,0.000000,0,"[]","[]"
=>1042,62580000.000,0.000000,0,"[]","[]"
=>1043,62640000.000,0.000000,0,"[]","[]"
=>1044,62700000.000,0.000000,0,"[]","[]"
=>1045,62760000.000,0.000000,0,"[]","[]"
=>1046,62820000.000,0.000000,0,"[]","[]"
=>1047,62880000.000,0.000000,0,"[]","[]"
=>1048,62940000.000,0.000000,0,"[]","[]"
=>1049,63000000.000,0.000000,0,"[]","[]"
=>1050,63060000.000,0.000000,0,"[]","[]"
=>1051,63120000.000,0.000000,0,"[]","[]"
=>1052,63180000.000,0.000000,0,"[]","[]"
=>1053,63240000.000,0.000000,0,"[]","[]"
=>1054,63300000.000,0.000000,0,"[]","[]"
=>1055,63360000.000,0.000000,0,"[]","[]"
=>1056,63420000.000,0.000000,0,"[]","[]"
=>1057,63480000.000,0.000000,0,"[]","[]"
=>1058,63540000.000,0.000000,0,"[]","[]"
=>1059,63600000.000,0.000000,0,"[]","[]"
=>1060,63660000.000,0.000000,0,"[]","[]"
=>1061,63720000.000,0.000000,0,"[]","[]"
=>1062,63780000.000,0.000000,0,"[]","[]"
=>1063,63840000.000,0.000000,0,"[]","[]"
=>1064,63900000.000,0.000000,0,"[]","[]"
=>1065,63960000.000,0.000000,0,"[]","[]"
=>1066,64020000.000,0.000000,0,"[]","[]"
=>1067,64080000.000,0.000000,0,"[]","[]"
=>1068,64140000.000,0.000000,0,"[]","[]"
=>1069,64200000.000,0.000000,0,"[]","[]"
=>1070,64260000.000,0.000000,0,"[]","[]"
=>1071,64320000.000,0.000000,0,"[]","[]"
=>1072,64380000.000,0.000000,0,"[]","[]"
=>1073,64440000.000,0.000000,0,"[]","[]"
=>1074,64500000.000,0.000000,0,"[]","[]"
=>1075,64560000.000,0.000000,0,"[]","[]"
=>1076,64620000.000,0.000000,0,"[]","[]"
=>1077,64680000.000,0.000000,0,"[]","[]"
=>1078,64740000.000,0.000000,0,"[]","[]"
=>1079,64800000.000,0.000000,0,"[]","[]"
=>1080,64860000.000,0.000000,0,"[]","[]"
=>1081,64920000.000,0.000000,0,"[]","[]"
=>1082,64980000.000,0.000000,0,"[]","[]"
=>1083,65040000.000,0.000000,0,"[]","[]"
=>1084,65100000.000,0.000000,0,"[]","[]"
=>1085,65160000.000,0.000000,0,"[]","[]"
=>1086,65220000.000,0.000000,0,"[]","[]"
=>1087,65280000.000,0.000000,0,"[]","[]"
=>1088,65340000.000,0.000000,0,"[]","[]"
=>1089,65400000.000,0.000000,0,"[]","[]"
=>1090,65460000.000,0.000000,0,"[]","[]"
=>1091,65520000.000,0.000000,0,"[]","[]"
=>1092,65580000.000,0.000000,0,"[]","[]"
=>1093,65640000.000,0.000000,0,"[]","[]"
=>1094,65700000.000,0.000000,0,"[]","[]"
=>1095,65760000.000,0.000000,0,"[]","[]"
=>1096,65820000.000,0.000000,0,"[]","[]"
=>1097,65880000.000,0.000000,0,"[]","[]"
=>1098,65940000.000,0.000000,0,"[]","[]"
=>1099,66000000.000,0.000000,0,"[]","[]"
=>1100,66060000.000,0.000000,0,"[]","[]"
=>1101,66120000.000,0.000000,0,"[]","[]"
=>1102,66180000.000,0.000000,0,"[]","[]"
=>1103,66240000.000,0.000000,0,"[]","[]"
=>1104,66300000.000,0.000000,0,"[]","[]"
